"species" "seed_mass" "plant_height" "leaf_area" "sla"
"1" "Acer campestre" 64.5003174129353 14.4859523809524 2776.61936842105 16.1364003858082
"2" "Acer opalus" 77.5328571428571 11.18875 8248.6696 21.1102650006202
"3" "Acer platanoides" 124.34053265353 23.6170967741935 8078.92790457644 19.9517227011531
"4" "Acer pseudoplatanus" 90.6322887014414 17.6970727272727 7668.69650873656 15.4710711941963
"5" "Acer tataricum" 31.9590435294205 6.39836363636364 1758.54545454545 21.1108846271735
"6" "Achillea collina" 0.142857142857143 0.562307692307692 1112.95 19.338
"7" "Achillea crithmifolia" NA NA NA NA
"8" "Achillea distans" NA NA NA NA
"9" "Achillea millefolium" 0.159507551646878 0.269268656061245 796.806084684685 15.0736185431212
"10" "Achillea nobilis" 0.0716 0.383333333333333 NA NA
"11" "Achillea pannonica" NA NA NA NA
"12" "Achillea ptarmica" 0.244825 0.6640625 184.666666666667 25.2051581005316
"13" "Achillea spec." NA NA NA NA
"14" "Aconitum anthora" NA 0.625 1364.09 39.784
"15" "Aconitum degenii" NA NA NA NA
"16" "Aconitum lycoctonum" 3.20883333333333 NA NA NA
"17" "Aconitum moldavicum" NA NA 12706.5875 35.01125
"18" "Aconitum spec." NA NA NA NA
"19" "Actaea spicata" 6.45862476193333 0.406612903225806 19012.1829166667 41.7383347347071
"20" "Adenostyles alliariae" NA 0.835 67091.7783333333 24.769
"21" "Adenostyles alpina" 1.3875 0.434122807017544 NA 15.69243294
"22" "Adonis vernalis" NA 0.232142857142857 271.971428571429 15.2676223504031
"23" "Adoxa moschatellina" NA 0.102083333333333 1676.85714285714 38.45
"24" "Aegonychon purpurocaeruleum" NA NA NA NA
"25" "Aegopodium podagraria" 2.1065 0.692903225806452 13590.2366944444 27.748645661025
"26" "Aesculus hippocastanum" 10739.0749537931 26.625 7941.40078333333 14.5259690167544
"27" "Aethusa cynapium" 1.73273333333333 0.54625 4516.63545454545 33.4371428571429
"28" "Agrimonia eupatoria" 12.3071921921892 0.538571428571429 6355.89188888889 18.4535606060758
"29" "Agrostis canina" 0.0542745839996533 0.390589473684211 90.329 31.4270638013789
"30" "Agrostis capillaris" 0.067640530817892 0.415925535714286 236.0193657375 30.1280119367754
"31" "Agrostis gigantea" 0.0816223778488394 0.68278202247191 617.550454545454 29.7035639624353
"32" "Agrostis spec." NA NA NA NA
"33" "Agrostis stolonifera" 0.0485947380409502 0.572183333333333 240.396174509804 30.2720544701786
"34" "Ailanthus altissima" 28.7974420231858 21.8495 14405.2366013072 31.2871523608848
"35" "Ajuga genevensis" NA 0.18 407.966 25.99
"36" "Ajuga pyramidalis" 1.41854117647059 0.16275 894.1 19.76
"37" "Ajuga reptans" 1.30730666666667 0.0952477333333333 1393.04733512545 29.7940681075195
"38" "Alchemilla xanthochlora" 0.4077 0.272022857142857 6905.96428571429 19.48
"39" "Alisma lanceolatum" 0.396336363636364 0.503125 1850.8532 29.3471503151724
"40" "Alisma plantago-aquatica" 0.402323529411765 0.602814285714286 14028.7791666667 27.98103329507
"41" "Alkekengi officinarum" NA NA NA NA
"42" "Alliaria petiolata" 2.69340625 0.554803571428571 5707.88545454546 46.7479702758459
"43" "Allium angulosum" 1.9388 0.375 NA NA
"44" "Allium carinatum" 1.28737037033333 0.41875 1151.77833333333 28.272
"45" "Allium lusitanicum" 2.173 0.3 NA NA
"46" "Allium oleraceum" 14.6244444444444 0.504411764705882 921.333333333333 11.8
"47" "Allium paniculatum" 1.36 0.475 NA NA
"48" "Allium rotundum" 1.284 0.57 NA NA
"49" "Allium scorodoprasum" 1.43852 0.528866666666667 1078.16666666667 15.35137127875
"50" "Allium senescens" 1.69333333333333 0.202076923076923 425.955454545455 15.6313479819982
"51" "Allium spec." NA NA NA NA
"52" "Allium sphaerocephalon" 1.46375 0.4640625 1375.84 6.11666666666667
"53" "Allium ursinum" 5.33486086956522 0.292380952380952 4258.94285714286 41.5214316212853
"54" "Allium vineale" 13.4914444444444 0.509375 927.125 18.4849681841727
"55" "Alnus glutinosa" 1.82714549279442 22.4614705882353 3334.21358024691 15.5662144252664
"56" "Alnus incana" 0.954929468732432 13.4230724637681 2518.7480952381 17.7731624864209
"57" "Alopecurus geniculatus" 0.318196906588722 0.304584615384615 259.93125 29.9791851428571
"58" "Alopecurus pratensis" 0.699684041557672 0.269948952380952 1489.35892857143 24.8531789332625
"59" "Alyssum spec." NA NA NA NA
"60" "Amaranthus retroflexus" 0.418342857142857 0.5109375 3123.05714285714 16.8107459511029
"61" "Amelanchier spicata" 4 3.90909090909091 830 21.4965502457206
"62" "Andromeda polifolia" 0.18275 0.194893939393939 58.7317105263158 7.42701438958644
"63" "Anemone nemorosa" 2.89569195403448 0.195660377358491 2972.825 26.3847270742121
"64" "Anemone ranunculoides" 2.22471428571429 0.14825 1535.418 36.536
"65" "Anemone spec." NA NA NA NA
"66" "Anemone sylvestris" NA 0.1795 2167.19583333333 18.2343464566772
"67" "Angelica sylvestris" 2.049984127 0.99218253968254 34163.03 28.3090189840899
"68" "Antennaria dioica" 0.0493076923076923 0.974048539800349 63.0339546453901 19.4162162022909
"69" "Anthericum liliago" 5.595 0.405666666666667 3335.91 17.9916666666667
"70" "Anthericum ramosum" 4.0132 0.488333333333333 1456.19833333333 22.0121428571429
"71" "Anthoxanthum odoratum" 0.518707435245041 0.216682131661442 998.803450704005 28.6233171075737
"72" "Anthriscus cerefolium" 2.00588235294118 0.42625 1872.75 47.83
"73" "Anthriscus nitida" NA 0.789285714285714 8357.904 22.005
