"Node" "SR_all" "SR_mis" "Obs" "Mean_Exp" "SD_Exp" "P_value"
"306" 1423 2 2 -0.333333333333333 -0.0808385610308034 0.449821936847633 0.606606606606607
"307" 1424 12 12 -0.241985760056983 -0.0647280162047778 0.184265157148134 0.354354354354354
"308" 1425 3 3 -0.166666666666667 -0.0542936668901386 0.359777584571266 0.753753753753754
"309" 1426 2 2 -0.75 -0.0560848849823565 0.449385325018651 0.108108108108108
"310" 1427 9 9 -0.267092124520422 -0.0682061326429908 0.215122935093896 0.363363363363363
"311" 1428 3 3 -0.194769148152311 -0.0539783586458619 0.362960121811078 0.696696696696697
"312" 1429 2 2 -0.191347270615564 -0.0588280422198713 0.444482819789773 0.748748748748749
"313" 1430 6 6 -0.303253612704478 -0.0753200196415553 0.259028600488692 0.399399399399399
"314" 1431 5 5 -0.363904335245374 -0.0737372733314532 0.285192337002387 0.318318318318318
"315" 1432 2 2 -0.797872340425532 -0.0718303154873902 0.458492457455567 0.0970970970970971
"316" 1433 3 3 -0.0745923317919347 -0.0750085785608286 0.372569670135161 1
"317" 1434 2 2 -0.157343043142448 -0.074665327644407 0.454901385653307 0.837837837837838
"318" 1435 40 40 -0.0734548602935648 -0.0684132799277218 0.0996814679073336 0.964964964964965
"319" 1436 30 30 -0.228605985844014 -0.0683213098349092 0.116179941782388 0.165165165165165
"320" 1437 24 24 -0.24595029464806 -0.0664515524793675 0.131073100550571 0.173173173173173
"321" 1438 23 23 -0.230556829197975 -0.0662582478591709 0.134173290633492 0.216216216216216
"322" 1439 22 22 -0.263763957797883 -0.0647767072093222 0.138674838478623 0.147147147147147
"323" 1440 19 19 -0.273999035512002 -0.065880039816769 0.146556188876679 0.15015015015015
"324" 1441 5 5 -0.400083542188805 -0.0786536453263233 0.285672803347812 0.276276276276276
"325" 1442 3 3 -0.54775828460039 -0.0926328894258682 0.360082942667669 0.206206206206206
"326" 1443 2 2 -0.710526315789473 -0.0936088158742266 0.454154382511229 0.164164164164164
"327" 1444 2 2 -0.178571428571428 -0.0576847791770059 0.450331353552632 0.754754754754755
"328" 1445 9 9 -0.184283935197274 -0.0681714270760712 0.215629555517366 0.601601601601602
"329" 1446 8 8 -0.144819427096933 -0.0648662842599827 0.226232409102716 0.751751751751752
"330" 1447 6 6 -0.05605553242554 -0.0558790599722924 0.260166156098684 1
"331" 1448 4 4 -0.119724574586514 -0.0559274860665356 0.317780198408494 0.836836836836837
"332" 1449 3 3 -0.038539016115352 -0.0560728162374528 0.365154345810613 0.953953953953954
"333" 1450 2 2 -0.00572519083969453 -0.050888140429992 0.447621218459417 0.933933933933934
"334" 1451 2 2 0.0712825518964079 -0.0557822077838058 0.451731419382488 0.767767767767768
"335" 1452 2 2 -0.411111111111112 -0.0918279571230538 0.450520787633721 0.511511511511512
"336" 1453 3 3 -0.198941798941799 -0.0577889340288259 0.363386308747234 0.712712712712713
"337" 1454 2 2 -0.298412698412698 -0.0501885744472973 0.443201439732406 0.58958958958959
"338" 1455 6 6 -0.159228750627833 -0.0758003392570762 0.250885794823184 0.743743743743744
"339" 1456 3 3 -0.144583627381793 -0.0667826400980126 0.357390890828891 0.836836836836837
"340" 1457 2 2 -0.177884615384616 -0.0580443376910019 0.44462557129031 0.790790790790791
"341" 1458 3 3 -0.173873873873874 -0.0848180384161397 0.36745136509705 0.794794794794795
"342" 1459 2 2 -0.760810810810811 -0.0770184154967463 0.447884224475601 0.111111111111111
"343" 1460 10 10 0.391998516357784 -0.0686891902061595 0.207879702668393 0.029029029029029
"344" 1461 7 7 0.414785949584903 -0.0670314736270822 0.245453232112752 0.049049049049049
"345" 1462 6 6 0.417250274515721 -0.0676006611968037 0.263761739164725 0.0640640640640641
"346" 1463 3 3 0.617467581998474 -0.0638856391139249 0.374401440400477 0.0670670670670671
"347" 1464 2 2 0.426201372997712 -0.0670959650671095 0.459591376023024 0.299299299299299
"348" 1465 3 3 0.217032967032967 -0.0713156832796825 0.367870857624594 0.448448448448448
"349" 1466 2 2 0.307692307692307 -0.0650706717828324 0.446624166089922 0.439439439439439
"350" 1467 3 3 0.338827838827839 -0.0725571955573399 0.370961251287817 0.264264264264264
"351" 1468 2 2 0.0082417582417585 -0.069884803714365 0.446942440726307 0.835835835835836
"352" 1469 29 29 -0.272500626281676 -0.0655205560404141 0.117011510307265 0.0780780780780781
"353" 1470 26 26 -0.333777287029674 -0.0657425062460092 0.12512572344829 0.031031031031031
"354" 1471 15 15 -0.565318644870884 -0.0621332396701675 0.16716887094886 0.003003003003003
"355" 1472 8 8 -0.309972459132907 -0.0623003239961759 0.231084007759359 0.272272272272272
"356" 1473 4 4 -0.235119047619048 -0.0672605814229103 0.318592114698676 0.605605605605606
"357" 1474 2 2 -0.791666666666667 -0.057929949956006 0.450448801169361 0.0940940940940941
"358" 1475 2 2 0.321428571428572 -0.0765912128898147 0.472768795998157 0.456456456456456
"359" 1476 4 4 -0.384825870646766 -0.0573400665694415 0.324128786893477 0.313313313313313
"360" 1477 3 3 -0.513101160862355 -0.0584904747189952 0.377545491920972 0.221221221221221
"361" 1478 2 2 -0.319651741293532 -0.0461408049824151 0.467977995781077 0.588588588588589
"362" 1479 7 7 -0.857142857142857 -0.0619422861547292 0.236030214454757 0
"363" 1480 6 6 -0.904761904761905 -0.0626933398631571 0.259326805328749 0.001001001001001
"364" 1481 4 4 -0.857142857142857 -0.0572076843908471 0.323557270864825 0.00700700700700701
"365" 1482 3 3 -1 -0.0571956128892787 0.374598874466393 0.01001001001001
"366" 1483 2 2 -1 -0.0517164258021638 0.454639012558392 0.026026026026026
"367" 1484 2 2 -1 -0.0736646508077771 0.456117089681834 0.03003003003003
"368" 1485 11 11 -0.0180390717916619 -0.0706642333948844 0.19605047149554 0.770770770770771
"369" 1486 4 4 -0.0600931049686115 -0.0746426177043213 0.323780951122257 0.958958958958959
"370" 1487 3 3 -0.352851412685421 -0.0769757670652862 0.375624803941222 0.473473473473473
"371" 1488 2 2 -0.346010186757216 -0.0825782074721173 0.449360941934075 0.590590590590591
"372" 1489 7 7 0.00599180430945215 -0.0683908709323489 0.249449530094115 0.764764764764765
"373" 1490 6 6 0.0395574881694567 -0.0635962400704365 0.267078091812779 0.700700700700701
"374" 1491 5 5 0.0405724340792101 -0.0617001276818175 0.288248865888001 0.724724724724725
"375" 1492 3 3 -0.0949707602339181 -0.0611145954631854 0.36263279758504 0.925925925925926
"376" 1493 2 2 -0.11578947368421 -0.061461210001812 0.454050659378561 0.898898898898899
"377" 1494 2 2 0.243887225548902 -0.0625784260097657 0.452658449517392 0.535535535535536
"378" 1495 3 3 0.258563766867643 -0.0635969875919232 0.363094247197405 0.383383383383383
"379" 1496 2 2 0.445985185185185 -0.0794981598377004 0.451209216949298 0.256256256256256
"380" 1497 2 2 0.035838802296965 -0.0753422839552993 0.443213471394 0.765765765765766
"381" 1498 65 65 0.150991226557522 -0.0634107476910674 0.0773230672813133 0.005005005005005
"382" 1499 43 43 0.0660972617891318 -0.0665327466574865 0.0966011306981032 0.177177177177177
"383" 1500 42 42 0.0438614823079207 -0.0663155307577083 0.0979308536110267 0.257257257257257
"384" 1501 36 36 -0.106529622786556 -0.0660297030813184 0.10690818287149 0.702702702702703
"385" 1502 35 35 -0.0810018977233145 -0.0661820300283551 0.108183199672054 0.890890890890891
"386" 1503 19 19 -0.208257729542559 -0.062077309062825 0.146400964839177 0.306306306306306
"387" 1504 13 13 -0.0607869380493815 -0.0640331665380249 0.175718877124297 0.985985985985986
"388" 1505 12 12 -0.0429766992266992 -0.0620032873761 0.183644379277487 0.920920920920921
"389" 1506 6 6 0.117750305250305 -0.0591163509263588 0.26928757668296 0.532532532532533
"390" 1507 5 5 0.169871794871795 -0.05262388741899 0.292172423772824 0.461461461461461
"391" 1508 4 4 0.212339743589744 -0.0593883718296112 0.321464633154791 0.418418418418418
"392" 1509 3 3 -0.050213675213675 -0.057703358296276 0.372523767904231 0.988988988988989
"393" 1510 2 2 -0.158653846153846 -0.0584189029672868 0.45699979252209 0.7997997997998
"394" 1511 6 6 -0.203703703703704 -0.0648902238258411 0.260598865687536 0.58958958958959
"395" 1512 5 5 -0.0444444444444444 -0.06338410683102 0.285570613329839 0.957957957957958
"396" 1513 4 4 0.0694444444444445 -0.0598223054238483 0.324450992633734 0.693693693693694
"397" 1514 3 3 -0.12962962962963 -0.059889226900608 0.374090398805694 0.851851851851852
"398" 1515 2 2 -0.361111111111111 -0.0559004946818917 0.452046704816741 0.53953953953954
"399" 1516 6 6 -0.527777777777778 -0.0578396178665587 0.261846396018081 0.0750750750750751
"400" 1517 5 5 -0.433333333333333 -0.0637499930309484 0.284745940264614 0.198198198198198
"401" 1518 4 4 -0.416666666666667 -0.0598929855249337 0.322656358751372 0.271271271271271
"402" 1519 3 3 -0.222222222222222 -0.0648022603591089 0.367649726523369 0.666666666666667
"403" 1520 2 2 0.166666666666666 -0.076406962614152 0.454447583396484 0.607607607607608
"404" 1521 16 16 0.0701144025620386 -0.071056386174922 0.159254953599782 0.362362362362362
"405" 1522 3 3 -0.45152756443079 -0.0665354570164316 0.377894646946553 0.329329329329329
"406" 1523 2 2 -0.177291346646185 -0.0776552128559073 0.461547622305426 0.790790790790791
"407" 1524 13 13 0.190493318021922 -0.0720996775191891 0.174728842665141 0.132132132132132
"408" 1525 10 10 0.256530202317388 -0.0735955806223616 0.202409940993062 0.11011011011011
"409" 1526 4 4 0.18984962406015 -0.0870740446532307 0.325656280443104 0.424424424424424
"410" 1527 3 3 -0.0802005012531327 -0.0921887282592245 0.377535982470831 0.986986986986987
"411" 1528 2 2 0.379699248120301 -0.0784230117364107 0.455836260357624 0.336336336336336
"412" 1529 6 6 0.300983921155546 -0.0646099379351156 0.267226309418591 0.175175175175175
"413" 1530 5 5 0.427847372053322 -0.0582535983708552 0.290141982858273 0.0910910910910911
"414" 1531 4 4 0.347309215066652 -0.0552704980127757 0.326102224515894 0.228228228228228
"415" 1532 3 3 0.477571707045391 -0.0628245097492167 0.372321705841276 0.155155155155155
"416" 1533 2 2 0.625714285714285 -0.0556026815810787 0.461295428743274 0.139139139139139
"417" 1534 6 6 0.946208112874779 -0.0680304968160473 0.251525283051666 0
"418" 1535 2 2 0.981481481481482 -0.0589964806737916 0.428596072549436 0.019019019019019
"419" 1536 22 22 0.316920339513922 -0.0573086588021572 0.132250550298687 0.005005005005005
"420" 1537 21 21 0.284392736633633 -0.0578909031669262 0.135575101650445 0.012012012012012
"421" 1538 10 10 0.290181485181485 -0.0626890427841637 0.194743243424086 0.0670670670670671
"422" 1539 11 11 0.279130237953767 -0.0535289580603467 0.192422730496762 0.0900900900900901
"423" 1540 3 3 0.635802469135802 -0.0442346356335191 0.377852809029064 0.0800800800800801
"424" 1541 2 2 0.453703703703703 -0.0431156944579616 0.453184241878894 0.306306306306306
"425" 1542 8 8 0.145378151260504 -0.0570143289704071 0.230225743148214 0.381381381381381
"426" 1543 7 7 0.0232893157262904 -0.0558040146687998 0.24500049550921 0.757757757757758
"427" 1544 4 4 0.0407563025210083 -0.0382970882237116 0.320532063696767 0.821821821821822
"428" 1545 3 3 0.0543417366946777 -0.0326823075548749 0.374059825028134 0.825825825825826
"429" 1546 2 2 0.152941176470588 -0.0435073989900058 0.462250504792604 0.701701701701702
"430" 1547 2 2 0 -0.0769600073782335 0.45344414194156 0.848848848848849
"431" 1548 312 312 0.00836968274271539 -0.0677245452041872 0.0319393510570339 0.016016016016016
"432" 1549 294 294 0.0190294996364919 -0.0680186444371339 0.0330461733908043 0.00600600600600601
"433" 1550 210 210 -0.0496305179366428 -0.0669107900582182 0.0410547138873516 0.675675675675676
"434" 1551 158 158 -0.00693557216715527 -0.0682318403773131 0.0484096821472182 0.211211211211211
"435" 1552 62 62 -0.365456333237675 -0.0705029366835134 0.082374770479855 0
"436" 1553 57 57 -0.363888175334547 -0.071686610048045 0.0853698095848406 0
"437" 1554 56 56 -0.352529035608379 -0.0715863081881867 0.0863043112239717 0
"438" 1555 47 47 -0.333215294549802 -0.0707276002746743 0.0939488687946914 0.005005005005005
"439" 1556 40 40 -0.331549616117662 -0.0692908308570413 0.102588339559066 0.00800800800800801
"440" 1557 37 37 -0.34848250747499 -0.0694080919320477 0.108270550508089 0.00700700700700701
"441" 1558 13 13 -0.280181887078439 -0.075529311845684 0.181603120783124 0.263263263263263
"442" 1559 10 10 -0.307093596059113 -0.0713392459879308 0.204071810536516 0.24024024024024
"443" 1560 7 7 -0.22441942294159 -0.0734932320327446 0.234332385529194 0.542542542542543
"444" 1561 2 2 0.433333333333334 -0.0599217894544014 0.436515959195897 0.274274274274274
"445" 1562 5 5 -0.48752052545156 -0.0789218090640819 0.280859095215707 0.154154154154154
"446" 1563 4 4 -0.35940065681445 -0.0835864210157031 0.318595678696083 0.403403403403403
"447" 1564 3 3 -0.590311986863711 -0.0897424195419407 0.3672458952174 0.182182182182182
"448" 1565 2 2 -0.678571428571428 -0.0810083580678015 0.437042923894996 0.154154154154154
"449" 1566 2 2 -0.75 -0.0777725702032321 0.456597288929183 0.138138138138138
"450" 1567 3 3 -0.19047619047619 -0.0894961980381949 0.376244619884147 0.810810810810811
"451" 1568 2 2 0.214285714285714 -0.0917784272208733 0.458151754103349 0.533533533533533
"452" 1569 24 24 -0.385478676856455 -0.0660924311454947 0.133891088407538 0.015015015015015
"453" 1570 15 15 -0.296036811485728 -0.0681637182309723 0.170449904334705 0.174174174174174
"454" 1571 12 12 -0.268047522652786 -0.0707511786273196 0.185431599748844 0.274274274274274
"455" 1572 8 8 -0.406204212454212 -0.0724320295140961 0.230398439370075 0.148148148148148
"456" 1573 5 5 -0.373919413919414 -0.0655235199275197 0.28129146827621 0.274274274274274
"457" 1574 4 4 -0.396886446886447 -0.0652358895289134 0.316226721068335 0.289289289289289
"458" 1575 3 3 -0.195848595848596 -0.0668391518054081 0.372265615862553 0.737737737737738
"459" 1576 2 2 -0.127106227106227 -0.0597932489848803 0.459485664601305 0.843843843843844
"460" 1577 3 3 -0.46001221001221 -0.0839462121583901 0.382464576995873 0.351351351351351
"461" 1578 2 2 -0.613095238095238 -0.093938062001528 0.45758111150541 0.275275275275275
"462" 1579 4 4 0.00826585695006746 -0.0673894768537666 0.324420238577723 0.815815815815816
"463" 1580 2 2 -0.0668016194331986 -0.0655982751536935 0.445014616296751 0.998998998998999
"464" 1581 2 2 0.0833333333333335 -0.0691806785538397 0.46198121255182 0.735735735735736
"465" 1582 9 9 -0.534548452474334 -0.0626402860030321 0.216010626133428 0.029029029029029
"466" 1583 7 7 -0.571296977569844 -0.0623372069218233 0.243599924545977 0.045045045045045
"467" 1584 5 5 -0.606482435264448 -0.0652657494627329 0.293715576780346 0.0540540540540541
"468" 1585 4 4 -0.50810304408056 -0.0574484022885446 0.326432783962176 0.166166166166166
"469" 1586 3 3 -0.51080405877408 -0.065031659291028 0.378236776454401 0.244244244244244
"470" 1587 2 2 -0.26620608816112 -0.0524318169913243 0.466605633681698 0.655655655655656
"471" 1588 2 2 -0.483333333333334 -0.0550158505695492 0.444758291282559 0.386386386386386
"472" 1589 3 3 -0.122710622710623 -0.0678446109319626 0.375685623580027 0.885885885885886
"473" 1590 2 2 -0.684065934065934 -0.0693767712765242 0.458970622373306 0.188188188188188
"474" 1591 7 7 -0.342733457019171 -0.0789377112325772 0.238143153020768 0.264264264264264
"475" 1592 6 6 -0.456998556998557 -0.0776170495952104 0.259270639256141 0.15015015015015
"476" 1593 2 2 -0.5 -0.0752196377291784 0.470190483190431 0.373373373373373
"477" 1594 4 4 -0.435497835497835 -0.0788157555282264 0.31381136568914 0.272272272272272
"478" 1595 2 2 -0.587662337662338 -0.0946281511589028 0.444187833801992 0.291291291291291
"479" 1596 2 2 -0.283333333333333 -0.06300335989755 0.442454015118301 0.617617617617618
"480" 1597 9 9 -0.453389683358724 -0.0760706717365291 0.207364336232559 0.0540540540540541
"481" 1598 5 5 -0.642375939849624 -0.0696088700238511 0.286467779401235 0.044044044044044
"482" 1599 4 4 -0.638684210526316 -0.0690624651016261 0.318595601556027 0.0680680680680681
"483" 1600 2 2 -0.397368421052631 -0.0684868863143757 0.442709760855543 0.483483483483483
"484" 1601 4 4 -0.217156862745098 -0.0841479238773765 0.316050605963494 0.674674674674675
"485" 1602 3 3 -0.345098039215686 -0.0921806669470654 0.359608324670329 0.515515515515516
"486" 1603 5 5 -0.383333333333333 -0.0570090603278526 0.29203067784884 0.279279279279279
"487" 1604 4 4 -0.291666666666667 -0.0564134760006702 0.324353073033571 0.509509509509509
"488" 1605 3 3 -0.0555555555555557 -0.0662904060658332 0.366462421449819 0.983983983983984
"489" 1606 2 2 -0.25 -0.0573995936300975 0.461124146406243 0.674674674674675
"490" 1607 96 96 0.224609086024222 -0.0667650906795587 0.0627200508165857 0
"491" 1608 78 78 0.198007698713168 -0.0662099211237316 0.0705508668959928 0
"492" 1609 67 67 0.180805387667306 -0.0669291485722919 0.0764484532523313 0.001001001001001
"493" 1610 38 38 0.0447757922870606 -0.0652265070804668 0.0998984448392426 0.268268268268268
"494" 1611 36 36 0.0619372493464866 -0.0642396634742074 0.102603927445493 0.218218218218218
"495" 1612 34 34 0.0664095262686204 -0.064189039227701 0.105853321304429 0.209209209209209
"496" 1613 25 25 0.0342489387577872 -0.0622437098810578 0.123405705780362 0.421421421421421
"497" 1614 19 19 -0.110314838779531 -0.0653820423103171 0.143124154489336 0.750750750750751
"498" 1615 16 16 -0.0972579290217075 -0.0672024184649363 0.157192789464217 0.850850850850851
"499" 1616 12 12 -0.0919132447665057 -0.0659187486226022 0.182682769912172 0.883883883883884
"500" 1617 11 11 -0.00935990338164255 -0.0662988144531566 0.191312573896673 0.776776776776777
"501" 1618 8 8 0.191123188405797 -0.0643693159664292 0.220685931833619 0.255255255255255
"502" 1619 6 6 0.138888888888889 -0.059873220182016 0.265281408538354 0.461461461461461
"503" 1620 2 2 0.25 -0.0631380578794251 0.459592398384177 0.524524524524524
"504" 1621 2 2 0.347826086956522 -0.0778576033196686 0.446593111828744 0.364364364364364
"505" 1622 3 3 -0.543981481481481 -0.0714441437510964 0.374754299264589 0.21021021021021
"506" 1623 2 2 -0.315972222222222 -0.0784966006399872 0.459979310499308 0.638638638638639
"507" 1624 4 4 -0.113291981787313 -0.0710534279919386 0.321202300110521 0.898898898898899
"508" 1625 3 3 -0.151055975716417 -0.0826584112219794 0.371717065197668 0.871871871871872
"509" 1626 2 2 -0.264083963574626 -0.084690487609756 0.446459941395325 0.703703703703704
"510" 1627 3 3 -0.179951690821256 -0.0556733694856811 0.364545085035731 0.722722722722723
"511" 1628 2 2 -0.291666666666667 -0.0432421913324567 0.438843864400316 0.592592592592593
"512" 1629 6 6 0.492034234292628 -0.0523056571884034 0.249292292147953 0.027027027027027
"513" 1630 4 4 0.428840825123153 -0.0578084753238121 0.308126789784236 0.121121121121121
"514" 1631 3 3 0.333692528735632 -0.0556777136412342 0.351941534050281 0.274274274274274
"515" 1632 2 2 0.609913793103449 -0.0532875600240127 0.438419591783061 0.116116116116116
"516" 1633 9 9 0.15574449157649 -0.0695927318572656 0.211187267561018 0.295295295295295
"517" 1634 6 6 0.182009043927649 -0.0698432784117335 0.264751671208324 0.354354354354354
"518" 1635 4 4 0.4375 -0.0796113171994331 0.32115122100199 0.11011011011011
"519" 1636 3 3 0.583333333333333 -0.0831271780969525 0.367644684306589 0.0680680680680681
"520" 1637 2 2 0.375 -0.08201613014531 0.441266479308541 0.331331331331331
"521" 1638 2 2 -0.328972868217054 -0.0503072008363344 0.462100848191677 0.571571571571572
"522" 1639 2 2 -0.0140914583297879 -0.0651002756648148 0.456958543718679 0.917917917917918
"523" 1640 2 2 -0.264130434782609 -0.0829896919931372 0.452282107993133 0.67967967967968
"524" 1641 27 27 0.430381933040829 -0.0679490616491747 0.122799199057446 0
"525" 1642 17 17 0.408427946183809 -0.0656465061829128 0.156165478089615 0.001001001001001
"526" 1643 16 16 0.451000147365752 -0.0658217637320362 0.15933782100965 0
"527" 1644 15 15 0.414400157190135 -0.0647143235950671 0.163989953662862 0.003003003003003
"528" 1645 8 8 0.369864732173147 -0.0624380427602398 0.225868773455221 0.0580580580580581
"529" 1646 3 3 0.614942528735632 -0.072044746679632 0.367614256951165 0.0700700700700701
"530" 1647 2 2 0.672413793103449 -0.0740175827675872 0.462168263975755 0.0900900900900901
"531" 1648 5 5 0.222818054235655 -0.0566740204086044 0.277795976923314 0.332332332332332
"532" 1649 2 2 -0.0151570304758438 -0.0702081781569493 0.450937767734376 0.920920920920921
"533" 1650 7 7 0.465297785780979 -0.0673157874062982 0.239690581602804 0.027027027027027
"534" 1651 6 6 0.376180750077809 -0.0615844923410982 0.254159348375566 0.0830830830830831
"535" 1652 5 5 0.313916900093371 -0.0620903852134646 0.2851795156277 0.184184184184184
"536" 1653 2 2 0.564950980392157 -0.0544947782685087 0.444320073282603 0.157157157157157
"537" 1654 2 2 0.0531746031746032 -0.0636822712729857 0.429837936579388 0.782782782782783
"538" 1655 10 10 0.467703710697762 -0.0718634059418199 0.196002125832379 0.00700700700700701
"539" 1656 9 9 0.490041160034551 -0.0720128364005165 0.206366951038165 0.00700700700700701
"540" 1657 8 8 0.429447565543071 -0.0712249494452054 0.219338838217938 0.027027027027027
"541" 1658 4 4 0.35 -0.0758584618146117 0.331851037701756 0.202202202202202
"542" 1659 3 3 0.8 -0.0740316476064949 0.380387443739141 0.011011011011011
"543" 1660 2 2 0.7 -0.0811290474304285 0.459232064141129 0.0860860860860861
"544" 1661 3 3 0.67852684144819 -0.0667027432768241 0.361726982925567 0.033033033033033
"545" 1662 2 2 0.767790262172285 -0.0682228888211563 0.454282738815267 0.0680680680680681
"546" 1663 11 11 0.302785411447057 -0.0618291721188644 0.189653626520758 0.0530530530530531
"547" 1664 8 8 0.37692162178593 -0.0628361458087122 0.225523880493352 0.045045045045045
"548" 1665 4 4 0.541734105245684 -0.0572564612683284 0.328108054227035 0.0570570570570571
"549" 1666 3 3 0.737937140327579 -0.0543185210658916 0.383907564221131 0.025025025025025
"550" 1667 2 2 0.606905710491368 -0.0422842099629153 0.45404662500549 0.148148148148148
"551" 1668 4 4 0.212109138326177 -0.068415830349096 0.312221133870854 0.378378378378378
"552" 1669 2 2 0.0859829825347065 -0.075891092535815 0.431389715220285 0.687687687687688
"553" 1670 3 3 0.105088850543396 -0.059143908945937 0.363819277657866 0.684684684684685
"554" 1671 2 2 0.0862047043865227 -0.0739413985545315 0.443419984896569 0.716716716716717
"555" 1672 18 18 0.339881764372124 -0.0691708254214762 0.145667372923682 0.003003003003003
"556" 1673 17 17 0.301051279923426 -0.0687874334466927 0.149261899441478 0.014014014014014
"557" 1674 9 9 0.335458780792769 -0.0703454641499927 0.211541309079745 0.0540540540540541
"558" 1675 8 8 0.266280017280754 -0.0679065979161232 0.224440240297069 0.142142142142142
"559" 1676 6 6 0.351865419866403 -0.0664891528936513 0.258461053297915 0.101101101101101
"560" 1677 3 3 0.495181989158093 -0.07206198436675 0.366345558602693 0.124124124124124
"561" 1678 2 2 0.650381679389313 -0.0650200555899036 0.454377252927893 0.112112112112112
"562" 1679 3 3 0.208548850574713 -0.0609163214205525 0.36241525074867 0.466466466466466
"563" 1680 2 2 0.212823275862069 -0.0562610408849108 0.453747043311435 0.604604604604605
"564" 1681 2 2 0.0095238095238095 -0.0721589329835392 0.453453223713452 0.833833833833834
"565" 1682 8 8 0.262342841445414 -0.0670346489054803 0.215080825577104 0.119119119119119
"566" 1683 7 7 0.269227147339584 -0.0707413379469854 0.229399245477737 0.133133133133133
"567" 1684 6 6 0.168265005229515 -0.0683779352860086 0.248030113629915 0.364364364364364
"568" 1685 2 2 0.249778682719547 -0.0553313862080361 0.448669631357581 0.516516516516517
"569" 1686 52 52 -0.179357468543932 -0.0628968294732759 0.0865641353062626 0.186186186186186
"570" 1687 49 49 -0.174517442562562 -0.0637342104770671 0.0889295979807245 0.224224224224224
"571" 1688 46 46 -0.184113675689147 -0.0636873833015846 0.0917057964418172 0.193193193193193
"572" 1689 32 32 -0.219228011624472 -0.064887511203088 0.111714959382962 0.176176176176176
"573" 1690 7 7 -0.29010234396789 -0.0606117847796536 0.23194040121097 0.325325325325325
"574" 1691 6 6 -0.28289717907365 -0.062322494092916 0.250286057546485 0.391391391391391
"575" 1692 4 4 -0.229446778711485 -0.0710157750913873 0.309656959055302 0.607607607607608
"576" 1693 2 2 -0.355952380952381 -0.0810116470453506 0.444209084946192 0.56956956956957
"577" 1694 2 2 -0.102941176470588 -0.061019903137424 0.443195226674874 0.93993993993994
"578" 1695 2 2 -0.38979797979798 -0.0449359320959736 0.442261305555295 0.48048048048048
"579" 1696 25 25 -0.199383198568315 -0.0660847146016496 0.128490037614296 0.317317317317317
"580" 1697 10 10 -0.140567375886525 -0.0607966780456051 0.20302505370836 0.678678678678679
"581" 1698 6 6 -0.111111111111111 -0.055929700670317 0.263675228304323 0.841841841841842
"582" 1699 2 2 -0.333333333333333 -0.0577053480456152 0.465420805248379 0.568568568568569
"583" 1700 4 4 -0.184751773049646 -0.0680971441085374 0.317168536028379 0.707707707707708
"584" 1701 2 2 -0.0361702127659575 -0.0682452507128091 0.450002287332332 0.950950950950951
"585" 1702 15 15 -0.238593747022842 -0.0696100723056793 0.168361737818077 0.325325325325325
"586" 1703 10 10 -0.210522199481632 -0.0681595158044179 0.205831713277014 0.522522522522523
"587" 1704 9 9 -0.261691332757369 -0.0713962731410565 0.219787961725268 0.408408408408408
"588" 1705 7 7 -0.300745999259474 -0.0741217906135945 0.248235439280279 0.386386386386386
"589" 1706 3 3 -0.38544917614685 -0.0749461281134422 0.375724634696103 0.428428428428428
"590" 1707 2 2 -0.563455149501661 -0.0715456714837843 0.462504061645714 0.33033033033033
"591" 1708 4 4 -0.237218616593941 -0.0735035374887088 0.319990307492761 0.625625625625626
"592" 1709 2 2 -0.568181818181818 -0.0620647072902752 0.459594257951091 0.306306306306306
"593" 1710 2 2 0.0937445849939351 -0.0849423676871423 0.453249961900938 0.688688688688689
"594" 1711 2 2 -0.125 -0.0618569619871737 0.460859321799528 0.868868868868869
"595" 1712 14 14 -0.103852336408405 -0.0609442338124339 0.170831307408868 0.793793793793794
"596" 1713 13 13 -0.188764054593667 -0.0628722886245025 0.176767116198175 0.468468468468468
"597" 1714 11 11 -0.213167436420615 -0.0660430920371072 0.190060107516475 0.438438438438438
"598" 1715 4 4 -0.412845579732997 -0.0765188523378404 0.310434672450095 0.274274274274274
"599" 1716 3 3 -0.48167770419426 -0.0771351077010118 0.355481656071134 0.265265265265265
"600" 1717 2 2 -0.22251655629139 -0.0587227432966654 0.435292885000269 0.698698698698699
"601" 1718 7 7 -0.0990656402421108 -0.0600569432938311 0.246860994580498 0.871871871871872
"602" 1719 6 6 -0.0616550116550116 -0.0542986798852725 0.268217598090428 0.976976976976977
"603" 1720 5 5 -0.273986013986014 -0.0593748309786272 0.292681031888244 0.469469469469469
"604" 1721 4 4 -0.353846153846154 -0.0609614392911864 0.330849695994277 0.393393393393393
"605" 1722 3 3 -0.138461538461538 -0.0573730626888832 0.374402130257452 0.824824824824825
"606" 1723 2 2 0.1 -0.0570921897418943 0.463438802425023 0.760760760760761
"607" 1724 2 2 -0.0545454545454545 -0.0454328698551764 0.449611548620186 0.98998998998999
"608" 1725 3 3 -0.0273752012882448 -0.0644522271677995 0.380934680046151 0.930930930930931
"609" 1726 3 3 -0.258411226239644 -0.049219606411353 0.369254920468991 0.61961961961962
"610" 1727 2 2 0.112383160640533 -0.0589496681844161 0.462196990729904 0.716716716716717
"611" 1728 84 84 0.190679543569329 -0.0707882803844233 0.0708850595957204 0
"612" 1729 62 62 0.139894724819175 -0.0702282723397791 0.0817313799645276 0.00700700700700701
